Location Type,precinct,Month,ComplainCount
Residential Building/House,102.0,10,281
Residential Building/House,102.0,11,198
Residential Building/House,102.0,12,129
Residential Building/House,103.0,1,58
Residential Building/House,103.0,2,70
Residential Building/House,103.0,3,110
Residential Building/House,103.0,4,124
Residential Building/House,103.0,5,284
Residential Building/House,103.0,6,202
Residential Building/House,103.0,7,297
Residential Building/House,103.0,8,280
Residential Building/House,103.0,9,256
Residential Building/House,103.0,10,105
Residential Building/House,103.0,11,85
Residential Building/House,103.0,12,71
Residential Building/House,104.0,1,106
Residential Building/House,104.0,2,117
Residential Building/House,104.0,3,113
Residential Building/House,104.0,4,170
Residential Building/House,104.0,5,228
Residential Building/House,104.0,6,199
Residential Building/House,104.0,7,231
Residential Building/House,104.0,8,129
Residential Building/House,104.0,9,147
Residential Building/House,104.0,10,217
Residential Building/House,104.0,11,115
Residential Building/House,104.0,12,134
Residential Building/House,105.0,1,66
Residential Building/House,105.0,2,61
Residential Building/House,105.0,3,76
Residential Building/House,105.0,4,121
Residential Building/House,105.0,5,196
Residential Building/House,105.0,6,237
Residential Building/House,105.0,7,347
Residential Building/House,105.0,8,306
Residential Building/House,105.0,9,288
Residential Building/House,105.0,10,106
Residential Building/House,105.0,11,35
Residential Building/House,105.0,12,42
Residential Building/House,106.0,1,81
Residential Building/House,106.0,2,79
Residential Building/House,106.0,3,119
Residential Building/House,106.0,4,202
Residential Building/House,106.0,5,428
Residential Building/House,106.0,6,400
Residential Building/House,106.0,7,559
Residential Building/House,106.0,8,425
Residential Building/House,106.0,9,510
Residential Building/House,106.0,10,192
Residential Building/House,106.0,11,112
Residential Building/House,106.0,12,127
Residential Building/House,107.0,1,101
Residential Building/House,107.0,2,74
Residential Building/House,107.0,3,123
Residential Building/House,107.0,4,123
Residential Building/House,107.0,5,141
Residential Building/House,107.0,6,175
Residential Building/House,107.0,7,129
Residential Building/House,107.0,8,100
Residential Building/House,107.0,9,163
Residential Building/House,107.0,10,168
Residential Building/House,107.0,11,147
Residential Building/House,107.0,12,130
Residential Building/House,108.0,1,97
Residential Building/House,108.0,2,65
Residential Building/House,108.0,3,78
Residential Building/House,108.0,4,112
Residential Building/House,108.0,5,114
Residential Building/House,108.0,6,131
Residential Building/House,108.0,7,93
Residential Building/House,108.0,8,66
Residential Building/House,108.0,9,126
Residential Building/House,108.0,10,112
Residential Building/House,108.0,11,101
Residential Building/House,108.0,12,92
Residential Building/House,109.0,1,64
Residential Building/House,109.0,2,46
Residential Building/House,109.0,3,61
Residential Building/House,109.0,4,100
Residential Building/House,109.0,5,211
Residential Building/House,109.0,6,225
Residential Building/House,109.0,7,141
Residential Building/House,109.0,8,143
Residential Building/House,109.0,9,259
Residential Building/House,109.0,10,138
Residential Building/House,109.0,11,90
Residential Building/House,109.0,12,90
Residential Building/House,110.0,1,118
Residential Building/House,110.0,2,85
Residential Building/House,110.0,3,117
Residential Building/House,110.0,4,120
Residential Building/House,110.0,5,321
Residential Building/House,110.0,6,262
Residential Building/House,110.0,7,288
Residential Building/House,110.0,8,167
Residential Building/House,110.0,9,182
Residential Building/House,110.0,10,207
Residential Building/House,110.0,11,88
Residential Building/House,110.0,12,100
Residential Building/House,111.0,1,13
Residential Building/House,111.0,2,13
Residential Building/House,111.0,3,18
Residential Building/House,111.0,4,38
Residential Building/House,111.0,5,56
Residential Building/House,111.0,6,68
Residential Building/House,111.0,7,52
Residential Building/House,111.0,8,27
Residential Building/House,111.0,9,51
Residential Building/House,111.0,10,24
Residential Building/House,111.0,11,27
Residential Building/House,111.0,12,27
Residential Building/House,112.0,1,62
Residential Building/House,112.0,2,42
Residential Building/House,112.0,3,45
Residential Building/House,112.0,4,50
Residential Building/House,112.0,5,52
Residential Building/House,112.0,6,52
Residential Building/House,112.0,7,45
Residential Building/House,112.0,8,83
Residential Building/House,112.0,9,35
Residential Building/House,112.0,10,50
Residential Building/House,112.0,11,42
Residential Building/House,112.0,12,52
Residential Building/House,113.0,1,48
Residential Building/House,113.0,2,40
Residential Building/House,113.0,3,76
Residential Building/House,113.0,4,105
Residential Building/House,113.0,5,177
Residential Building/House,113.0,6,260
Residential Building/House,113.0,7,288
Residential Building/House,113.0,8,265
Residential Building/House,113.0,9,302
Residential Building/House,113.0,10,140
Residential Building/House,113.0,11,74
Residential Building/House,113.0,12,90
Residential Building/House,114.0,1,181
Residential Building/House,114.0,2,186
Residential Building/House,114.0,3,207
Residential Building/House,114.0,4,282
Residential Building/House,114.0,5,242
Residential Building/House,114.0,6,197
Residential Building/House,114.0,7,207
Residential Building/House,114.0,8,173
Residential Building/House,114.0,9,167
Residential Building/House,114.0,10,259
Residential Building/House,114.0,11,157
Residential Building/House,114.0,12,234
Residential Building/House,115.0,1,95
Residential Building/House,115.0,2,116
Residential Building/House,115.0,3,147
Residential Building/House,115.0,4,240
Residential Building/House,115.0,5,386
Residential Building/House,115.0,6,354
Residential Building/House,115.0,7,333
Residential Building/House,115.0,8,272
Residential Building/House,115.0,9,297
Residential Building/House,115.0,10,231
Residential Building/House,115.0,11,105
Residential Building/House,115.0,12,140
Residential Building/House,120.0,1,98
Residential Building/House,120.0,2,87
Residential Building/House,120.0,3,105
Residential Building/House,120.0,4,172
Residential Building/House,120.0,5,191
Residential Building/House,120.0,6,259
Residential Building/House,120.0,7,219
Residential Building/House,120.0,8,177
Residential Building/House,120.0,9,178
Residential Building/House,120.0,10,156
Residential Building/House,120.0,11,106
Residential Building/House,120.0,12,110
Residential Building/House,121.0,1,18
Residential Building/House,121.0,2,40
Residential Building/House,121.0,3,45
Residential Building/House,121.0,4,76
Residential Building/House,121.0,5,112
Residential Building/House,121.0,6,201
Residential Building/House,121.0,7,179
Residential Building/House,121.0,8,156
Residential Building/House,121.0,9,136
Residential Building/House,121.0,10,82
Residential Building/House,121.0,11,34
Residential Building/House,121.0,12,54
Residential Building/House,122.0,1,41
Residential Building/House,122.0,2,33
Residential Building/House,122.0,3,55
Residential Building/House,122.0,4,47
Residential Building/House,122.0,5,95
Residential Building/House,122.0,6,130
Residential Building/House,122.0,7,106
Residential Building/House,122.0,8,108
Residential Building/House,122.0,9,103
Residential Building/House,122.0,10,79
Residential Building/House,122.0,11,81
Residential Building/House,122.0,12,58
Residential Building/House,123.0,1,8
Residential Building/House,123.0,2,6
Residential Building/House,123.0,3,2
Residential Building/House,123.0,4,7
Residential Building/House,123.0,5,33
Residential Building/House,123.0,6,65
Residential Building/House,123.0,7,67
Residential Building/House,123.0,8,42
Residential Building/House,123.0,9,29
Residential Building/House,123.0,10,24
Residential Building/House,123.0,11,5
Residential Building/House,123.0,12,14
Store/Commercial,1.0,1,15
Store/Commercial,1.0,2,12
Store/Commercial,1.0,3,17
Store/Commercial,1.0,4,22
Store/Commercial,1.0,5,47
Store/Commercial,1.0,6,59
Store/Commercial,1.0,7,35
Store/Commercial,1.0,8,16
Store/Commercial,1.0,9,41
Store/Commercial,1.0,10,10
Store/Commercial,1.0,11,22
Store/Commercial,1.0,12,31
Store/Commercial,5.0,1,22
Store/Commercial,5.0,2,26
Store/Commercial,5.0,3,29
Store/Commercial,5.0,4,32
Store/Commercial,5.0,5,37
Store/Commercial,5.0,6,32
Store/Commercial,5.0,7,22
Store/Commercial,5.0,8,23
Store/Commercial,5.0,9,12
Store/Commercial,5.0,10,25
Store/Commercial,5.0,11,38
Store/Commercial,5.0,12,56
Store/Commercial,6.0,1,45
Store/Commercial,6.0,2,40
Store/Commercial,6.0,3,32
Store/Commercial,6.0,4,32
Store/Commercial,6.0,5,37
Store/Commercial,6.0,6,38
Store/Commercial,6.0,7,36
Store/Commercial,6.0,8,32
Store/Commercial,6.0,9,30
Store/Commercial,6.0,10,38
Store/Commercial,6.0,11,69
Store/Commercial,6.0,12,68
Store/Commercial,7.0,1,35
Store/Commercial,7.0,2,33
Store/Commercial,7.0,3,33
Store/Commercial,7.0,4,46
Store/Commercial,7.0,5,29
Store/Commercial,7.0,6,28
Store/Commercial,7.0,7,10
Store/Commercial,7.0,8,25
Store/Commercial,7.0,9,29
Store/Commercial,7.0,10,26
Store/Commercial,7.0,11,46
Store/Commercial,7.0,12,44
Store/Commercial,9.0,1,88
Store/Commercial,9.0,2,117
Store/Commercial,9.0,3,112
Store/Commercial,9.0,4,107
Store/Commercial,9.0,5,106
Store/Commercial,9.0,6,66
Store/Commercial,9.0,7,53
Store/Commercial,9.0,8,25
Store/Commercial,9.0,9,64
Store/Commercial,9.0,10,119
Store/Commercial,9.0,11,101
Store/Commercial,9.0,12,72
Store/Commercial,10.0,1,10
Store/Commercial,10.0,2,7
Store/Commercial,10.0,3,5
Store/Commercial,10.0,4,5
Store/Commercial,10.0,5,11
Store/Commercial,10.0,6,7
Store/Commercial,10.0,7,6
Store/Commercial,10.0,8,9
Store/Commercial,10.0,9,7
Store/Commercial,10.0,10,11
Store/Commercial,10.0,11,4
Store/Commercial,10.0,12,11
Store/Commercial,13.0,1,23
Store/Commercial,13.0,2,18
Store/Commercial,13.0,3,19
Store/Commercial,13.0,4,16
Store/Commercial,13.0,5,36
Store/Commercial,13.0,6,24
Store/Commercial,13.0,7,16
Store/Commercial,13.0,8,9
Store/Commercial,13.0,9,36
Store/Commercial,13.0,10,32
Store/Commercial,13.0,11,13
Store/Commercial,13.0,12,28
Store/Commercial,14.0,1,19
Store/Commercial,14.0,2,7
Store/Commercial,14.0,3,7
Store/Commercial,14.0,4,17
Store/Commercial,14.0,5,16
Store/Commercial,14.0,6,14
Store/Commercial,14.0,7,11
Store/Commercial,14.0,8,11
Store/Commercial,14.0,9,12
Store/Commercial,14.0,10,13
Store/Commercial,14.0,11,28
Store/Commercial,14.0,12,13
Store/Commercial,17.0,1,4
Store/Commercial,17.0,2,2
Store/Commercial,17.0,3,7
Store/Commercial,17.0,4,7
Store/Commercial,17.0,5,25
Store/Commercial,17.0,6,32
Store/Commercial,17.0,7,28
Store/Commercial,17.0,8,13
Store/Commercial,17.0,9,14
Store/Commercial,17.0,10,5
Store/Commercial,17.0,11,15
Store/Commercial,17.0,12,12
Store/Commercial,18.0,1,63
Store/Commercial,18.0,2,37
Store/Commercial,18.0,3,44
Store/Commercial,18.0,4,47
Store/Commercial,18.0,5,83
Store/Commercial,18.0,6,41
Store/Commercial,18.0,7,17
Store/Commercial,18.0,8,8
Store/Commercial,18.0,9,27
Store/Commercial,18.0,10,24
Store/Commercial,18.0,11,39
Store/Commercial,18.0,12,70
Store/Commercial,19.0,1,36
Store/Commercial,19.0,2,57
Store/Commercial,19.0,3,60
Store/Commercial,19.0,4,27
Store/Commercial,19.0,5,35
Store/Commercial,19.0,6,19
Store/Commercial,19.0,7,43
Store/Commercial,19.0,8,28
Store/Commercial,19.0,9,29
Store/Commercial,19.0,10,29
Store/Commercial,19.0,11,24
Store/Commercial,19.0,12,26
Store/Commercial,20.0,1,7
Store/Commercial,20.0,2,4
Store/Commercial,20.0,3,9
Store/Commercial,20.0,4,10
Store/Commercial,20.0,5,9
Store/Commercial,20.0,6,9
Store/Commercial,20.0,7,3
Store/Commercial,20.0,8,2
Store/Commercial,20.0,9,1
Store/Commercial,20.0,10,6
Store/Commercial,20.0,11,4
Store/Commercial,20.0,12,8
Store/Commercial,22.0,1,1
Store/Commercial,22.0,10,1
Store/Commercial,22.0,12,2
Store/Commercial,23.0,1,17
Store/Commercial,23.0,2,24
Store/Commercial,23.0,3,30
Store/Commercial,23.0,4,31
Store/Commercial,23.0,5,44
Store/Commercial,23.0,6,24
Store/Commercial,23.0,7,14
Store/Commercial,23.0,8,11
Store/Commercial,23.0,9,24
Store/Commercial,23.0,10,13
Store/Commercial,23.0,11,18
Store/Commercial,23.0,12,9
Store/Commercial,24.0,1,28
Store/Commercial,24.0,2,10
Store/Commercial,24.0,3,23
Store/Commercial,24.0,4,14
Store/Commercial,24.0,5,8
Store/Commercial,24.0,6,5
Store/Commercial,24.0,7,5
Store/Commercial,24.0,8,3
Store/Commercial,24.0,9,9
Store/Commercial,24.0,10,25
Store/Commercial,24.0,11,19
Store/Commercial,24.0,12,14
Store/Commercial,25.0,1,15
Store/Commercial,25.0,2,24
Store/Commercial,25.0,3,22
Store/Commercial,25.0,4,15
Store/Commercial,25.0,5,20
Store/Commercial,25.0,6,19
Store/Commercial,25.0,7,16
Store/Commercial,25.0,8,25
Store/Commercial,25.0,9,36
Store/Commercial,25.0,10,23
Store/Commercial,25.0,11,21
Store/Commercial,25.0,12,43
Store/Commercial,26.0,1,1
Store/Commercial,26.0,3,6
Store/Commercial,26.0,4,2
Store/Commercial,26.0,5,4
Store/Commercial,26.0,6,3
Store/Commercial,26.0,9,8
Store/Commercial,26.0,10,2
Store/Commercial,26.0,11,6
Store/Commercial,26.0,12,15
Store/Commercial,28.0,1,8
Store/Commercial,28.0,2,15
Store/Commercial,28.0,3,28
Store/Commercial,28.0,4,67
Store/Commercial,28.0,5,27
Store/Commercial,28.0,6,26
Store/Commercial,28.0,7,9
Store/Commercial,28.0,8,14
Store/Commercial,28.0,9,20
Store/Commercial,28.0,10,18
Store/Commercial,28.0,11,26
Store/Commercial,28.0,12,21
Store/Commercial,30.0,1,13
Store/Commercial,30.0,2,28
Store/Commercial,30.0,3,56
Store/Commercial,30.0,4,42
Store/Commercial,30.0,5,14
Store/Commercial,30.0,6,20
Store/Commercial,30.0,7,9
Store/Commercial,30.0,8,13
Store/Commercial,30.0,9,22
Store/Commercial,30.0,10,32
Store/Commercial,30.0,11,81
Store/Commercial,30.0,12,46
Store/Commercial,32.0,1,2
Store/Commercial,32.0,2,1
Store/Commercial,32.0,3,12
Store/Commercial,32.0,4,11
Store/Commercial,32.0,5,13
Store/Commercial,32.0,6,18
Store/Commercial,32.0,7,13
Store/Commercial,32.0,8,16
Store/Commercial,32.0,9,32
Store/Commercial,32.0,10,23
Store/Commercial,32.0,11,17
Store/Commercial,32.0,12,13
Store/Commercial,33.0,1,33
Store/Commercial,33.0,2,23
Store/Commercial,33.0,3,26
Store/Commercial,33.0,4,18
Store/Commercial,33.0,5,42
Store/Commercial,33.0,6,22
Store/Commercial,33.0,7,17
Store/Commercial,33.0,8,20
Store/Commercial,33.0,9,43
Store/Commercial,33.0,10,37
Store/Commercial,33.0,11,44
Store/Commercial,33.0,12,55
Store/Commercial,34.0,1,88
Store/Commercial,34.0,2,115
Store/Commercial,34.0,3,113
Store/Commercial,34.0,4,97
Store/Commercial,34.0,5,102
Store/Commercial,34.0,6,71
Store/Commercial,34.0,7,41
Store/Commercial,34.0,8,71
Store/Commercial,34.0,9,58
Store/Commercial,34.0,10,86
Store/Commercial,34.0,11,84
Store/Commercial,34.0,12,77
Store/Commercial,40.0,1,3
Store/Commercial,40.0,2,4
Store/Commercial,40.0,3,5
Store/Commercial,40.0,4,5
Store/Commercial,40.0,5,3
Store/Commercial,40.0,6,2
Store/Commercial,40.0,7,3
Store/Commercial,40.0,8,1
Store/Commercial,40.0,9,7
Store/Commercial,40.0,10,5
Store/Commercial,40.0,11,1
Store/Commercial,40.0,12,3
Store/Commercial,41.0,1,3
Store/Commercial,41.0,2,4
Store/Commercial,41.0,3,4
Store/Commercial,41.0,4,8
Store/Commercial,41.0,5,4
Store/Commercial,41.0,6,3
Store/Commercial,41.0,7,1
Store/Commercial,41.0,8,1
Store/Commercial,41.0,10,4
Store/Commercial,41.0,11,1
Store/Commercial,41.0,12,1
Store/Commercial,42.0,2,2
Store/Commercial,42.0,3,8
Store/Commercial,42.0,4,2
Store/Commercial,42.0,5,5
Store/Commercial,42.0,6,11
Store/Commercial,42.0,7,14
Store/Commercial,42.0,8,4
Store/Commercial,42.0,9,11
Store/Commercial,42.0,10,4
Store/Commercial,42.0,11,5
Store/Commercial,42.0,12,2
Store/Commercial,43.0,1,3
Store/Commercial,43.0,2,3
Store/Commercial,43.0,3,6
Store/Commercial,43.0,4,5
Store/Commercial,43.0,5,10
Store/Commercial,43.0,6,12
Store/Commercial,43.0,7,10
Store/Commercial,43.0,8,21
Store/Commercial,43.0,9,24
Store/Commercial,43.0,10,14
Store/Commercial,43.0,11,10
Store/Commercial,43.0,12,6
Store/Commercial,44.0,1,5
Store/Commercial,44.0,2,2
Store/Commercial,44.0,3,8
Store/Commercial,44.0,4,12
Store/Commercial,44.0,5,9
Store/Commercial,44.0,6,26
Store/Commercial,44.0,7,16
Store/Commercial,44.0,8,12
Store/Commercial,44.0,9,12
Store/Commercial,44.0,10,6
Store/Commercial,44.0,12,8
Store/Commercial,45.0,1,8
Store/Commercial,45.0,2,17
Store/Commercial,45.0,3,25
Store/Commercial,45.0,4,12
Store/Commercial,45.0,5,21
Store/Commercial,45.0,6,18
Store/Commercial,45.0,7,11
Store/Commercial,45.0,8,4
Store/Commercial,45.0,9,11
Store/Commercial,45.0,10,7
Store/Commercial,45.0,11,6
Store/Commercial,45.0,12,3
Store/Commercial,46.0,1,6
Store/Commercial,46.0,2,7
Store/Commercial,46.0,4,5
Store/Commercial,46.0,5,9
Store/Commercial,46.0,6,9
Store/Commercial,46.0,7,5
Store/Commercial,46.0,8,5
Store/Commercial,46.0,9,7
Store/Commercial,46.0,10,6
Store/Commercial,46.0,11,39
Store/Commercial,46.0,12,75
Store/Commercial,47.0,1,9
Store/Commercial,47.0,2,5
Store/Commercial,47.0,3,3
Store/Commercial,47.0,4,8
Store/Commercial,47.0,5,10
Store/Commercial,47.0,6,24
Store/Commercial,47.0,7,15
Store/Commercial,47.0,8,27
Store/Commercial,47.0,9,20
Store/Commercial,47.0,10,7
Store/Commercial,47.0,11,4
Store/Commercial,47.0,12,8
Store/Commercial,48.0,1,16
Store/Commercial,48.0,2,5
Store/Commercial,48.0,3,12
Store/Commercial,48.0,4,16
Store/Commercial,48.0,5,5
Store/Commercial,48.0,6,22
Store/Commercial,48.0,7,6
Store/Commercial,48.0,8,1
Store/Commercial,48.0,9,7
Store/Commercial,48.0,10,9
Store/Commercial,48.0,11,1
Store/Commercial,48.0,12,15
Store/Commercial,49.0,1,3
Store/Commercial,49.0,2,2
Store/Commercial,49.0,3,10
Store/Commercial,49.0,4,12
Store/Commercial,49.0,5,8
Store/Commercial,49.0,6,9
Store/Commercial,49.0,7,6
Store/Commercial,49.0,8,1
Store/Commercial,49.0,9,10
Store/Commercial,49.0,10,10
Store/Commercial,49.0,11,14
Store/Commercial,49.0,12,2
Store/Commercial,50.0,1,5
Store/Commercial,50.0,2,6
Store/Commercial,50.0,3,12
Store/Commercial,50.0,4,7
Store/Commercial,50.0,5,11
Store/Commercial,50.0,6,8
Store/Commercial,50.0,7,1
Store/Commercial,50.0,8,3
Store/Commercial,50.0,9,4
Store/Commercial,50.0,10,1
Store/Commercial,50.0,11,3
Store/Commercial,50.0,12,16
Store/Commercial,52.0,1,20
Store/Commercial,52.0,2,15
Store/Commercial,52.0,3,13
Store/Commercial,52.0,4,22
Store/Commercial,52.0,5,11
Store/Commercial,52.0,6,16
Store/Commercial,52.0,7,23
Store/Commercial,52.0,8,9
Store/Commercial,52.0,9,4
Store/Commercial,52.0,10,4
Store/Commercial,52.0,11,7
Store/Commercial,52.0,12,6
Store/Commercial,60.0,1,6
Store/Commercial,60.0,2,1
Store/Commercial,60.0,4,11
Store/Commercial,60.0,5,12
Store/Commercial,60.0,6,4
Store/Commercial,60.0,7,4
Store/Commercial,60.0,8,13
Store/Commercial,60.0,9,10
Store/Commercial,60.0,10,1
Store/Commercial,60.0,12,1
Store/Commercial,61.0,1,8
Store/Commercial,61.0,2,4
Store/Commercial,61.0,3,12
Store/Commercial,61.0,4,5
Store/Commercial,61.0,5,11
Store/Commercial,61.0,6,11
Store/Commercial,61.0,7,2
Store/Commercial,61.0,8,3
Store/Commercial,61.0,9,11
Store/Commercial,61.0,10,2
Store/Commercial,61.0,11,11
Store/Commercial,61.0,12,12
Store/Commercial,62.0,1,17
Store/Commercial,62.0,2,21
Store/Commercial,62.0,3,12
Store/Commercial,62.0,4,13
Store/Commercial,62.0,5,11
Store/Commercial,62.0,6,9
Store/Commercial,62.0,8,2
Store/Commercial,62.0,9,1
Store/Commercial,62.0,10,9
Store/Commercial,62.0,11,2
Store/Commercial,62.0,12,13
Store/Commercial,63.0,1,4
Store/Commercial,63.0,2,3
Store/Commercial,63.0,3,30
Store/Commercial,63.0,4,44
Store/Commercial,63.0,5,29
Store/Commercial,63.0,6,25
Store/Commercial,63.0,7,17
Store/Commercial,63.0,8,10
Store/Commercial,63.0,9,19
Store/Commercial,63.0,10,15
Store/Commercial,63.0,11,23
Store/Commercial,63.0,12,17
Store/Commercial,66.0,1,4
Store/Commercial,66.0,2,4
Store/Commercial,66.0,3,10
Store/Commercial,66.0,4,12
Store/Commercial,66.0,5,7
Store/Commercial,66.0,6,9
Store/Commercial,66.0,7,4
Store/Commercial,66.0,8,4
Store/Commercial,66.0,9,7
Store/Commercial,66.0,10,10
Store/Commercial,66.0,11,5
Store/Commercial,66.0,12,5
Store/Commercial,67.0,1,15
Store/Commercial,67.0,2,18
Store/Commercial,67.0,3,12
Store/Commercial,67.0,4,14
Store/Commercial,67.0,5,10
Store/Commercial,67.0,6,7
Store/Commercial,67.0,7,15
Store/Commercial,67.0,8,11
Store/Commercial,67.0,9,15
Store/Commercial,67.0,10,12
Store/Commercial,67.0,11,10
Store/Commercial,67.0,12,22
Store/Commercial,68.0,1,5
Store/Commercial,68.0,2,2
Store/Commercial,68.0,3,6
Store/Commercial,68.0,4,12
Store/Commercial,68.0,5,13
Store/Commercial,68.0,6,17
Store/Commercial,68.0,7,11
Store/Commercial,68.0,8,7
Store/Commercial,68.0,9,15
Store/Commercial,68.0,10,31
Store/Commercial,68.0,11,16
Store/Commercial,68.0,12,21
Store/Commercial,69.0,1,2
Store/Commercial,69.0,2,1
Store/Commercial,69.0,3,2
Store/Commercial,69.0,4,2
Store/Commercial,69.0,5,4
Store/Commercial,69.0,6,1
Store/Commercial,69.0,11,1
Store/Commercial,70.0,1,8
Store/Commercial,70.0,2,20
Store/Commercial,70.0,3,18
Store/Commercial,70.0,4,18
Store/Commercial,70.0,5,17
Store/Commercial,70.0,6,13
Store/Commercial,70.0,7,15
Store/Commercial,70.0,8,18
Store/Commercial,70.0,9,9
Store/Commercial,70.0,10,13
Store/Commercial,70.0,11,50
Store/Commercial,70.0,12,26
Store/Commercial,71.0,1,7
Store/Commercial,71.0,2,7
Store/Commercial,71.0,3,22
Store/Commercial,71.0,4,15
Store/Commercial,71.0,5,18
Store/Commercial,71.0,6,29
Store/Commercial,71.0,7,21
Store/Commercial,71.0,8,14
Store/Commercial,71.0,9,14
Store/Commercial,71.0,10,8
Store/Commercial,71.0,11,14
Store/Commercial,71.0,12,28
Store/Commercial,72.0,1,19
Store/Commercial,72.0,2,17
Store/Commercial,72.0,3,39
Store/Commercial,72.0,4,20
Store/Commercial,72.0,5,20
Store/Commercial,72.0,6,31
Store/Commercial,72.0,7,15
Store/Commercial,72.0,8,15
Store/Commercial,72.0,9,32
Store/Commercial,72.0,10,23
Store/Commercial,72.0,11,10
Store/Commercial,72.0,12,14
Store/Commercial,73.0,2,1
Store/Commercial,73.0,3,2
Store/Commercial,73.0,4,3
Store/Commercial,73.0,5,1
Store/Commercial,73.0,6,4
Store/Commercial,73.0,7,9
Store/Commercial,73.0,8,4
Store/Commercial,73.0,9,5
Store/Commercial,73.0,10,3
Store/Commercial,73.0,11,1
Store/Commercial,73.0,12,3
Store/Commercial,75.0,1,8
Store/Commercial,75.0,2,1
Store/Commercial,75.0,3,5
Store/Commercial,75.0,4,8
Store/Commercial,75.0,5,12
Store/Commercial,75.0,6,14
Store/Commercial,75.0,7,4
Store/Commercial,75.0,8,9
Store/Commercial,75.0,9,26
Store/Commercial,75.0,10,20
Store/Commercial,75.0,11,16
Store/Commercial,75.0,12,11
Store/Commercial,76.0,2,2
Store/Commercial,76.0,3,1
Store/Commercial,76.0,4,6
Store/Commercial,76.0,5,5
Store/Commercial,76.0,6,10
Store/Commercial,76.0,7,3
Store/Commercial,76.0,8,2
Store/Commercial,76.0,9,2
Store/Commercial,76.0,10,9
Store/Commercial,76.0,11,11
Store/Commercial,76.0,12,2
Store/Commercial,77.0,1,53
Store/Commercial,77.0,2,47
Store/Commercial,77.0,3,92
Store/Commercial,77.0,4,104
Store/Commercial,77.0,5,61
Store/Commercial,77.0,6,69
Store/Commercial,77.0,7,69
Store/Commercial,77.0,8,57
Store/Commercial,77.0,9,57
Store/Commercial,77.0,10,53
Store/Commercial,77.0,11,31
Store/Commercial,77.0,12,28
Store/Commercial,78.0,1,7
Store/Commercial,78.0,2,3
Store/Commercial,78.0,3,17
Store/Commercial,78.0,4,18
Store/Commercial,78.0,5,37
Store/Commercial,78.0,6,54
Store/Commercial,78.0,7,32
Store/Commercial,78.0,8,35
Store/Commercial,78.0,9,33
Store/Commercial,78.0,10,20
Store/Commercial,78.0,11,9
Store/Commercial,78.0,12,14
Store/Commercial,79.0,1,54
Store/Commercial,79.0,2,31
Store/Commercial,79.0,3,49
Store/Commercial,79.0,4,136
Store/Commercial,79.0,5,151
Store/Commercial,79.0,6,240
Store/Commercial,79.0,7,37
Store/Commercial,79.0,8,51
Store/Commercial,79.0,9,86
Store/Commercial,79.0,10,55
Store/Commercial,79.0,11,41
Store/Commercial,79.0,12,70
Store/Commercial,81.0,1,8
Store/Commercial,81.0,2,32
Store/Commercial,81.0,3,23
Store/Commercial,81.0,4,33
Store/Commercial,81.0,5,33
Store/Commercial,81.0,6,16
Store/Commercial,81.0,7,11
Store/Commercial,81.0,8,6
Store/Commercial,81.0,9,14
Store/Commercial,81.0,10,20
Store/Commercial,81.0,11,18
Store/Commercial,81.0,12,17
Store/Commercial,83.0,1,21
Store/Commercial,83.0,2,38
Store/Commercial,83.0,3,40
Store/Commercial,83.0,4,59
Store/Commercial,83.0,5,89
Store/Commercial,83.0,6,114
Store/Commercial,83.0,7,22
Store/Commercial,83.0,8,30
Store/Commercial,83.0,9,33
Store/Commercial,83.0,10,53
Store/Commercial,83.0,11,33
Store/Commercial,83.0,12,30
Store/Commercial,84.0,1,4
Store/Commercial,84.0,2,5
Store/Commercial,84.0,3,5
Store/Commercial,84.0,4,15
Store/Commercial,84.0,5,14
Store/Commercial,84.0,6,27
Store/Commercial,84.0,7,11
Store/Commercial,84.0,8,9
Store/Commercial,84.0,9,5
Store/Commercial,84.0,10,20
Store/Commercial,84.0,11,10
Store/Commercial,84.0,12,3
Store/Commercial,88.0,1,8
Store/Commercial,88.0,2,12
Store/Commercial,88.0,3,14
Store/Commercial,88.0,4,25
Store/Commercial,88.0,5,18
Store/Commercial,88.0,6,26
Store/Commercial,88.0,7,12
Store/Commercial,88.0,8,19
Store/Commercial,88.0,9,11
Store/Commercial,88.0,10,12
Store/Commercial,88.0,11,17
Store/Commercial,88.0,12,17
Store/Commercial,90.0,1,72
Store/Commercial,90.0,2,50
Store/Commercial,90.0,3,71
Store/Commercial,90.0,4,138
Store/Commercial,90.0,5,143
Store/Commercial,90.0,6,118
Store/Commercial,90.0,7,80
Store/Commercial,90.0,8,60
Store/Commercial,90.0,9,116
Store/Commercial,90.0,10,103
Store/Commercial,90.0,11,105
Store/Commercial,90.0,12,87
Store/Commercial,94.0,1,10
Store/Commercial,94.0,2,20
Store/Commercial,94.0,3,25
Store/Commercial,94.0,4,25
Store/Commercial,94.0,5,50
Store/Commercial,94.0,6,52
Store/Commercial,94.0,7,43
Store/Commercial,94.0,8,36
Store/Commercial,94.0,9,51
Store/Commercial,94.0,10,32
Store/Commercial,94.0,11,26
Store/Commercial,94.0,12,27
Store/Commercial,100.0,4,1
Store/Commercial,100.0,5,4
Store/Commercial,100.0,6,2
Store/Commercial,100.0,7,2
Store/Commercial,100.0,9,1
Store/Commercial,100.0,10,2
Store/Commercial,100.0,11,3
Store/Commercial,101.0,5,1
