Location Type,Incident Zip,City,Borough,Latitude,Longitude,num_calls,index,precinct
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76483049577065,-73.91699250970768,39,1010,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.755381755698366,-73.92720459513139,36,1039,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76577061799912,-73.91898767632166,33,1041,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76755506463939,-73.91199993923524,38,1053,114.0
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.77205768363467,-73.92543534414493,20,1069,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.764349153496156,-73.92345850841319,15,1094,114.0
Club/Bar/Restaurant,11105.0,ASTORIA,QUEENS,40.771084596889054,-73.90821889792322,31,1095,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76522074198885,-73.9139235357957,29,1096,114.0
Club/Bar/Restaurant,11105.0,ASTORIA,QUEENS,40.77576315919213,-73.91015492930184,29,1107,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.75729855854011,-73.92037322099308,339,1131,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.76114066082838,-73.92362824465073,15,1134,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76567164720731,-73.91876036609953,123,1143,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76193294264724,-73.91084500934117,12,1168,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76001898994177,-73.9170346029636,21,1190,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.767560570660045,-73.9120215926338,18,1208,114.0
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.76801682643679,-73.92043621896038,18,1225,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.75566577319896,-73.92496641513539,172,1242,114.0
Club/Bar/Restaurant,11377.0,WOODSIDE,QUEENS,40.75737638603846,-73.9036789113306,22,1258,114.0
Club/Bar/Restaurant,11101.0,LONG ISLAND CITY,QUEENS,40.75416792564658,-73.93059513493806,104,1268,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.75562188079312,-73.92500255922508,64,1291,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.77023388843202,-73.91561026688599,26,1303,114.0
Club/Bar/Restaurant,11101.0,LONG ISLAND CITY,QUEENS,40.754430517331826,-73.93372060172257,26,1335,114.0
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.7715204085205,-73.92651543331769,17,1337,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.75812246614796,-73.917166910814,15,1359,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.754711111912435,-73.92575434304393,17,1365,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76201265459099,-73.91099290491944,24,1381,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.76307010380389,-73.9277087934008,23,1418,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.75625559135838,-73.9245037348496,12,1422,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.75548198334951,-73.9251326571931,17,1423,114.0
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.772797834693186,-73.91610164205625,54,1452,114.0
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.76645780435125,-73.92042364122204,22,1460,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.761320039324325,-73.91709073873514,11,1461,114.0
Club/Bar/Restaurant,11101.0,LONG ISLAND CITY,QUEENS,40.754275280508814,-73.93586473472486,17,1490,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.75856778810496,-73.91810846906326,13,1527,114.0
Club/Bar/Restaurant,11105.0,ASTORIA,QUEENS,40.76965595292058,-73.90995016506973,11,1529,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.7598190667203,-73.91389802913433,11,1531,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76350737419696,-73.90949641184788,32,1554,114.0
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.77228954086557,-73.91539465019343,15,1594,114.0
Club/Bar/Restaurant,11105.0,ASTORIA,QUEENS,40.78087379619755,-73.91740580990944,10,1600,114.0
Club/Bar/Restaurant,11105.0,ASTORIA,QUEENS,40.774727247166254,-73.90869768455649,96,1607,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.768813944594676,-73.91075637379026,14,1609,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.7646435614005,-73.91658842783805,14,1619,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.765685419253174,-73.91882893949806,12,1626,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76572112376185,-73.91886138609385,24,1645,114.0
Club/Bar/Restaurant,11101.0,LONG ISLAND CITY,QUEENS,40.75590774136885,-73.9214938224967,11,1653,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.767963787688224,-73.91168170736596,15,1656,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.764437287819376,-73.91232895352991,10,1660,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.76330646983373,-73.92821753008961,16,1671,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.756379765108534,-73.92551786525364,10,1683,114.0
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.77149570357546,-73.92651185025315,29,1698,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.75943778717258,-73.91421978280957,22,1702,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.767557809378616,-73.91199993560853,21,1714,114.0
Club/Bar/Restaurant,11105.0,ASTORIA,QUEENS,40.775884890874345,-73.91504346813694,18,1772,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.763416389754624,-73.92842678507292,11,1778,114.0
Club/Bar/Restaurant,11101.0,LONG ISLAND CITY,QUEENS,40.75460334478557,-73.93356161575053,17,1785,114.0
Club/Bar/Restaurant,11105.0,ASTORIA,QUEENS,40.7732956167602,-73.9066741998478,31,1792,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.756137568718884,-73.92881721234559,33,1796,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76114387634418,-73.9091494761778,12,1811,114.0
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.77243048783328,-73.92060785417044,136,1821,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.7656991353236,-73.91881809274805,10,1838,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76456385667112,-73.91644051972108,11,1869,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.75899736469696,-73.92009685691653,21,1954,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.75812799455368,-73.91722104795205,43,1974,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.756580046432646,-73.92975160428226,13,1979,114.0
Club/Bar/Restaurant,11101.0,LONG ISLAND CITY,QUEENS,40.75127249553816,-73.94093859198789,28,2002,114.0
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.76680965465189,-73.9211849458545,10,2016,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76411414706132,-73.91703311167332,10,2033,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.76226205177815,-73.92598056447717,22,2044,114.0
Club/Bar/Restaurant,11105.0,ASTORIA,QUEENS,40.77528507508976,-73.90951651031338,15,2054,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.763330754347145,-73.91546378848047,13,2065,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76495967776876,-73.91724143671333,16,2082,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76351645734,-73.91419287044528,11,2088,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.762267548219135,-73.92599138784351,17,2096,114.0
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.769613758835476,-73.92801216947714,14,2098,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.76122585301891,-73.9237869767819,10,2109,114.0
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.76854723502708,-73.92141755029328,43,2134,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.755411961572584,-73.92722621884144,115,2140,114.0
Club/Bar/Restaurant,11101.0,LONG ISLAND CITY,QUEENS,40.75640501515132,-73.92219348084055,44,2143,114.0
Club/Bar/Restaurant,11101.0,LONG ISLAND CITY,QUEENS,40.75258111887264,-73.93973914430231,18,2156,114.0
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.76753131086493,-73.92087723245281,27,2161,114.0
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.772162328216,-73.92596956044154,18,2166,114.0
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.76837968515132,-73.92124085033119,10,2175,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76757152480228,-73.91198908714719,17,2189,114.0
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.772057685970985,-73.92543895449793,21,2190,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.765394024834215,-73.91819032558956,22,2212,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.7557665370515,-73.92802713436355,17,2217,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.76223733982371,-73.92596615264709,40,2251,114.0
Club/Bar/Restaurant,11101.0,LONG ISLAND CITY,QUEENS,40.753871064837256,-73.91746094701045,15,2312,114.0
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.76753405560445,-73.92087722919197,43,2347,114.0
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.756548499588156,-73.92756427154639,37,2350,114.0
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76754411325034,-73.91203605481981,10,2355,114.0
Club/Bar/Restaurant,11105.0,ASTORIA,QUEENS,40.77162477332456,-73.9075466315564,14,2398,114.0
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.77023889084504,-73.91875118438817,15,2421,114.0
Club/Bar/Restaurant,10453.0,BRONX,BRONX,40.857060146840034,-73.90468410712803,23,37,46.0
Club/Bar/Restaurant,10457.0,BRONX,BRONX,40.85059338655533,-73.90114020318455,30,343,46.0
Club/Bar/Restaurant,10453.0,BRONX,BRONX,40.85711790191046,-73.90482500833433,19,371,46.0
Club/Bar/Restaurant,10453.0,BRONX,BRONX,40.84858654150406,-73.9180590921724,18,389,46.0
Club/Bar/Restaurant,10453.0,BRONX,BRONX,40.84861944969805,-73.918019292009,12,535,46.0
Club/Bar/Restaurant,10458.0,BRONX,BRONX,40.85930240930839,-73.89807611929075,54,741,46.0
Club/Bar/Restaurant,10457.0,BRONX,BRONX,40.854347678079705,-73.90059962913512,12,754,46.0
Club/Bar/Restaurant,10457.0,BRONX,BRONX,40.851288500289606,-73.89878602823659,31,787,46.0
Club/Bar/Restaurant,10458.0,BRONX,BRONX,40.85987440127747,-73.8932165160016,34,812,46.0
Club/Bar/Restaurant,10457.0,BRONX,BRONX,40.85124460725931,-73.89881139761127,19,860,46.0
Club/Bar/Restaurant,10453.0,BRONX,BRONX,40.853922486417396,-73.91460399964372,12,1062,46.0
Club/Bar/Restaurant,10453.0,BRONX,BRONX,40.85833748317012,-73.90265423901148,36,1275,46.0
Club/Bar/Restaurant,10453.0,BRONX,BRONX,40.85809257734631,-73.90191351696824,13,1613,46.0
Club/Bar/Restaurant,10453.0,BRONX,BRONX,40.85827144859061,-73.90246273872681,152,1900,46.0
Club/Bar/Restaurant,10469.0,BRONX,BRONX,40.87575492319816,-73.85086586311219,21,38,47.0
Club/Bar/Restaurant,10466.0,BRONX,BRONX,40.88674715264557,-73.85716661604137,161,388,47.0
Club/Bar/Restaurant,10469.0,BRONX,BRONX,40.87904926625302,-73.84311987079408,11,726,47.0
Club/Bar/Restaurant,10470.0,BRONX,BRONX,40.898586202177384,-73.8673887913736,19,779,47.0
Club/Bar/Restaurant,10466.0,BRONX,BRONX,40.901418056406655,-73.84689426738197,13,1125,47.0
Club/Bar/Restaurant,10469.0,BRONX,BRONX,40.87910981639661,-73.84324267780866,12,1188,47.0
Club/Bar/Restaurant,10470.0,BRONX,BRONX,40.900115294110606,-73.86765342180443,12,1253,47.0
Club/Bar/Restaurant,10467.0,BRONX,BRONX,40.88188601101615,-73.86373345317423,22,1371,47.0
Club/Bar/Restaurant,10466.0,BRONX,BRONX,40.90151966691322,-73.84693744201887,14,1384,47.0
Club/Bar/Restaurant,10469.0,BRONX,BRONX,40.87432431183605,-73.85687510187172,10,1451,47.0
Club/Bar/Restaurant,10470.0,BRONX,BRONX,40.9012766066978,-73.85208191432513,21,1523,47.0
Club/Bar/Restaurant,10466.0,BRONX,BRONX,40.87916461676343,-73.84317384125794,20,1633,47.0
Club/Bar/Restaurant,10469.0,BRONX,BRONX,40.88330411643987,-73.85620481790288,25,1854,47.0
Club/Bar/Restaurant,10470.0,BRONX,BRONX,40.903679382091646,-73.85086470104636,17,1922,47.0
Club/Bar/Restaurant,10469.0,BRONX,BRONX,40.87763782390315,-73.84670674924358,16,1994,47.0
Club/Bar/Restaurant,10466.0,BRONX,BRONX,40.89474938729528,-73.85614027133396,13,2023,47.0
Club/Bar/Restaurant,10466.0,BRONX,BRONX,40.89109952690278,-73.85011892339871,18,2265,47.0
Club/Bar/Restaurant,11230.0,BROOKLYN,BROOKLYN,40.613367888278034,-73.96302421090444,63,39,66.0
Club/Bar/Restaurant,11218.0,BROOKLYN,BROOKLYN,40.63559076024262,-73.97774084423934,37,47,66.0
Club/Bar/Restaurant,11218.0,BROOKLYN,BROOKLYN,40.63597510716587,-73.97814064814625,183,88,66.0
Club/Bar/Restaurant,11218.0,BROOKLYN,BROOKLYN,40.63555238728127,-73.97802188863291,55,130,66.0
Club/Bar/Restaurant,11219.0,BROOKLYN,BROOKLYN,40.633676865424036,-74.00656802796944,14,196,66.0
Club/Bar/Restaurant,11230.0,BROOKLYN,BROOKLYN,40.62359289466275,-73.97579959076177,14,526,66.0
Club/Bar/Restaurant,11230.0,BROOKLYN,BROOKLYN,40.61101572551566,-73.97340545463473,15,756,66.0
Club/Bar/Restaurant,11232.0,BROOKLYN,BROOKLYN,40.64600662330957,-73.99860903604463,19,808,66.0
Club/Bar/Restaurant,11230.0,BROOKLYN,BROOKLYN,40.61090840263321,-73.96256096170025,18,1104,66.0
Club/Bar/Restaurant,11218.0,BROOKLYN,BROOKLYN,40.638311436137364,-73.96852676351445,42,1200,66.0
Club/Bar/Restaurant,11218.0,BROOKLYN,BROOKLYN,40.6375538157166,-73.96831093620284,38,1288,66.0
Club/Bar/Restaurant,11219.0,BROOKLYN,BROOKLYN,40.64043183321591,-73.99432130556872,26,1436,66.0
Club/Bar/Restaurant,11230.0,BROOKLYN,BROOKLYN,40.630378282683786,-73.97710490666388,122,1700,66.0
Club/Bar/Restaurant,11230.0,BROOKLYN,BROOKLYN,40.61793824429032,-73.96388976567948,57,1923,66.0
Club/Bar/Restaurant,11362.0,LITTLE NECK,QUEENS,40.77090216352115,-73.73528940439274,85,40,111.0
Club/Bar/Restaurant,11361.0,BAYSIDE,QUEENS,40.762301185782135,-73.77033181427377,12,947,111.0
Club/Bar/Restaurant,11361.0,BAYSIDE,QUEENS,40.76751296281884,-73.77991676014553,11,1636,111.0
Club/Bar/Restaurant,11361.0,BAYSIDE,QUEENS,40.76497733930249,-73.77172325923883,10,1676,111.0
Club/Bar/Restaurant,11361.0,BAYSIDE,QUEENS,40.76410632111881,-73.77125334303817,14,1873,111.0
Club/Bar/Restaurant,11361.0,BAYSIDE,QUEENS,40.76426566610473,-73.77132860459679,21,2019,111.0
Club/Bar/Restaurant,11363.0,LITTLE NECK,QUEENS,40.76613760273752,-73.74517460610829,13,2379,111.0
Club/Bar/Restaurant,11231.0,BROOKLYN,BROOKLYN,40.67775273141408,-73.99811084956156,30,41,76.0
Club/Bar/Restaurant,11201.0,BROOKLYN,BROOKLYN,40.685986916572645,-73.99416238121428,11,176,76.0
Club/Bar/Restaurant,11231.0,BROOKLYN,BROOKLYN,40.682374757235934,-73.99342717566198,11,209,76.0
Club/Bar/Restaurant,11231.0,BROOKLYN,BROOKLYN,40.68261354156866,-73.99323966551619,25,234,76.0
Club/Bar/Restaurant,11231.0,BROOKLYN,BROOKLYN,40.681381251414784,-74.00444551380453,34,236,76.0
Club/Bar/Restaurant,11231.0,BROOKLYN,BROOKLYN,40.67786526642704,-73.99806758331361,23,238,76.0
Club/Bar/Restaurant,11231.0,BROOKLYN,BROOKLYN,40.68327788577922,-73.99546782661326,37,417,76.0
Club/Bar/Restaurant,11231.0,BROOKLYN,BROOKLYN,40.68681048143432,-74.0018281094977,12,516,76.0
Club/Bar/Restaurant,11231.0,BROOKLYN,BROOKLYN,40.68262177694336,-73.9932576922422,10,1358,76.0
Club/Bar/Restaurant,11231.0,BROOKLYN,BROOKLYN,40.679009330604295,-74.01096737391875,20,1608,76.0
Club/Bar/Restaurant,11231.0,BROOKLYN,BROOKLYN,40.68256413756869,-73.99327212010614,19,1831,76.0
Club/Bar/Restaurant,11231.0,BROOKLYN,BROOKLYN,40.68077743924757,-73.99667580972013,12,1969,76.0
Club/Bar/Restaurant,11231.0,BROOKLYN,BROOKLYN,40.67990696888803,-74.00989312264899,16,2011,76.0
Club/Bar/Restaurant,11201.0,BROOKLYN,BROOKLYN,40.68454577645725,-73.99192702532694,20,2139,76.0
Club/Bar/Restaurant,11231.0,BROOKLYN,BROOKLYN,40.679462574203264,-74.00619397646842,23,2255,76.0
Club/Bar/Restaurant,11434.0,JAMAICA,QUEENS,40.68187916628095,-73.76608030308165,152,42,113.0
Club/Bar/Restaurant,11434.0,JAMAICA,QUEENS,40.68187089534303,-73.7660623046722,140,942,113.0
Club/Bar/Restaurant,11412.0,SAINT ALBANS,QUEENS,40.692980721537225,-73.75759950812916,19,1109,113.0
Club/Bar/Restaurant,11412.0,SAINT ALBANS,QUEENS,40.69572285441202,-73.76158885225584,23,1267,113.0
Club/Bar/Restaurant,11434.0,JAMAICA,QUEENS,40.681490949171426,-73.772322722247,16,1392,113.0
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.6827204207205,-73.96329222525986,231,43,88.0
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.689584794709646,-73.97198945625918,16,110,88.0
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.693324622028854,-73.96710163160839,108,128,88.0
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.6935517461009,-73.96476476447691,16,133,88.0
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.69313306904221,-73.96920046515831,75,136,88.0
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.693570909682286,-73.96460247964477,36,145,88.0
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.68947713718711,-73.9695807716015,32,246,88.0
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.68296065127512,-73.95939451418306,19,289,88.0
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.68821528917911,-73.96278078037514,14,358,88.0
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.69313304778328,-73.96912113139054,91,483,88.0
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.69334102754839,-73.9668816518967,114,576,88.0
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.689576503112214,-73.97175507699524,36,577,88.0
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.6899826013192,-73.97123925978596,11,583,88.0
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.682687431582416,-73.96312999519766,22,597,88.0
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.68334712333337,-73.96621237713741,38,644,88.0
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.69639887482728,-73.96749680296806,32,792,88.0
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.68268193626045,-73.96311197065731,40,867,88.0
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.68077420214266,-73.96274887924986,11,966,88.0
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.68337460909212,-73.9663421631239,41,995,88.0
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.69369409442695,-73.96354582365707,28,1015,88.0
Club/Bar/Restaurant,11217.0,BROOKLYN,BROOKLYN,40.68719196406728,-73.97461545429573,11,1040,88.0
Club/Bar/Restaurant,11217.0,BROOKLYN,BROOKLYN,40.68716729285692,-73.97475969401174,81,1148,88.0
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.68268425401571,-73.96180316711238,17,1309,88.0
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.682443941864435,-73.96570085335308,24,1324,88.0
Club/Bar/Restaurant,11217.0,BROOKLYN,BROOKLYN,40.68629416453557,-73.97346557429817,25,1349,88.0
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.682074375803936,-73.96021349847254,13,1373,88.0
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.68320971497732,-73.96563916522692,21,1556,88.0
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.683267422792866,-73.9658662849747,24,1651,88.0
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.693332835694925,-73.9670295057229,53,1678,88.0
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.68283372204804,-73.9657763688733,13,1794,88.0
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.69002401815874,-73.97223807971706,49,1860,88.0
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.68998009923384,-73.97222728027239,34,1989,88.0
Club/Bar/Restaurant,11217.0,BROOKLYN,BROOKLYN,40.68689067036271,-73.977658816191,11,2005,88.0
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.68660255775878,-73.9666758664672,10,2245,88.0
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.68267330481374,-73.96189331126638,11,2297,88.0
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.687196999050414,-73.97263228453392,15,2319,88.0
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.69324936603815,-73.97326807764162,10,2339,88.0
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.69726626598165,-73.96765505749019,74,2395,88.0
Club/Bar/Restaurant,11418.0,RICHMOND HILL,QUEENS,40.699577842559684,-73.83235864391621,79,44,102.0
Club/Bar/Restaurant,11416.0,OZONE PARK,QUEENS,40.68555675539122,-73.84149101679031,32,147,102.0
Club/Bar/Restaurant,11421.0,WOODHAVEN,QUEENS,40.69464039249231,-73.84847981140588,90,506,102.0
Club/Bar/Restaurant,11415.0,KEW GARDENS,QUEENS,40.709636746014425,-73.83002487902884,393,513,102.0
Club/Bar/Restaurant,11421.0,WOODHAVEN,QUEENS,40.68585025585859,-73.86501745811722,140,521,102.0
Club/Bar/Restaurant,11416.0,OZONE PARK,QUEENS,40.680108401424505,-73.86059446193951,60,600,102.0
Club/Bar/Restaurant,11418.0,RICHMOND HILL,QUEENS,40.70211545022017,-73.8205695869553,19,670,102.0
Club/Bar/Restaurant,11415.0,KEW GARDENS,QUEENS,40.70605964424251,-73.83143703998772,33,699,102.0
Club/Bar/Restaurant,11415.0,KEW GARDENS,QUEENS,40.706059649524185,-73.8314406467609,19,806,102.0
Club/Bar/Restaurant,11419.0,SOUTH RICHMOND HILL,QUEENS,40.691468665731826,-73.82069199417022,12,848,102.0
Club/Bar/Restaurant,11419.0,SOUTH RICHMOND HILL,QUEENS,40.69001620628986,-73.82574418718356,17,858,102.0
Club/Bar/Restaurant,11419.0,SOUTH RICHMOND HILL,QUEENS,40.69120105201753,-73.82157617982647,10,905,102.0
Club/Bar/Restaurant,11421.0,WOODHAVEN,QUEENS,40.6916009608998,-73.8653628102999,15,1290,102.0
Club/Bar/Restaurant,11418.0,RICHMOND HILL,QUEENS,40.69701261616913,-73.83697033516347,26,1401,102.0
Club/Bar/Restaurant,11415.0,KEW GARDENS,QUEENS,40.706037675606,-73.83142988196781,20,1501,102.0
Club/Bar/Restaurant,11418.0,RICHMOND HILL,QUEENS,40.69956715878346,-73.83068528481729,127,1511,102.0
Club/Bar/Restaurant,11415.0,KEW GARDENS,QUEENS,40.70798578787977,-73.8309704873065,29,1526,102.0
Club/Bar/Restaurant,11415.0,KEW GARDENS,QUEENS,40.70614246718544,-73.83176504853816,11,1649,102.0
Club/Bar/Restaurant,11416.0,OZONE PARK,QUEENS,40.68674048833716,-73.84403746157109,16,1650,102.0
Club/Bar/Restaurant,11418.0,RICHMOND HILL,QUEENS,40.69995743426511,-73.83103772637196,28,1727,102.0
Club/Bar/Restaurant,11418.0,RICHMOND HILL,QUEENS,40.69951772124513,-73.83066377177614,112,1750,102.0
Club/Bar/Restaurant,11418.0,RICHMOND HILL,QUEENS,40.68954283097753,-73.84398403020084,22,1844,102.0
Club/Bar/Restaurant,11418.0,RICHMOND HILL,QUEENS,40.69700439720583,-73.83698117414993,39,1846,102.0
Club/Bar/Restaurant,11418.0,RICHMOND HILL,QUEENS,40.69517105525369,-73.84504911271763,24,1856,102.0
Club/Bar/Restaurant,11418.0,RICHMOND HILL,QUEENS,40.69507899265154,-73.82851854213605,20,2060,102.0
Club/Bar/Restaurant,11416.0,OZONE PARK,QUEENS,40.67994174620775,-73.86123656650142,12,2178,102.0
Club/Bar/Restaurant,11418.0,RICHMOND HILL,QUEENS,40.69564350102297,-73.8392960902895,26,2180,102.0
Club/Bar/Restaurant,11415.0,KEW GARDENS,QUEENS,40.70521063001407,-73.8289793896654,12,2279,102.0
Club/Bar/Restaurant,11418.0,RICHMOND HILL,QUEENS,40.69388254986436,-73.82870553185197,19,2285,102.0
Club/Bar/Restaurant,11421.0,WOODHAVEN,QUEENS,40.684780129103416,-73.86069286436886,24,2310,102.0
Club/Bar/Restaurant,11214.0,BROOKLYN,BROOKLYN,40.59958079894128,-73.98996033407023,62,45,62.0
Club/Bar/Restaurant,11204.0,BROOKLYN,BROOKLYN,40.61023812513103,-73.98370274716996,22,207,62.0
Club/Bar/Restaurant,11223.0,BROOKLYN,BROOKLYN,40.60534387506297,-73.98183484701688,99,285,62.0
Club/Bar/Restaurant,11223.0,BROOKLYN,BROOKLYN,40.599599575692686,-73.98581554687776,55,330,62.0
Club/Bar/Restaurant,11214.0,BROOKLYN,BROOKLYN,40.599158036296295,-73.98925460062522,12,507,62.0
Club/Bar/Restaurant,11204.0,BROOKLYN,BROOKLYN,40.61136982227178,-73.97348455017911,16,520,62.0
Club/Bar/Restaurant,11204.0,BROOKLYN,BROOKLYN,40.61361381361221,-73.98104020391621,14,643,62.0
Club/Bar/Restaurant,11219.0,BROOKLYN,BROOKLYN,40.620265996201255,-73.99822054091341,13,818,62.0
